order_id,order_date,customer_id,product_name,product_category,product_price,items_count,total_amount
487-04-7999,2021-05-18,49083,Versace Perfume,Clothes,90.0,2,180.0
714-77-6060,2022-11-29,194134,Lettuce,Vegetables,1.49,3,4.47
219-33-1569,2023-09-06,187128,Blueberry Scone,Bakery,3.49,8,27.92
037-70-3019,2021-04-27,182836,Half & Half,Dairy,3.79,6,22.74
310-17-0840,2023-03-06,171782,Nike Air Max 270,Clothes,150.0,4,600.0
456-96-3825,2021-12-07,84194,Columbia Hiking Boots,Clothes,160.0,6,960.0
757-10-0089,2020-11-17,143645,Bose SoundSport Free Earbuds,Electronics,199.99,3,599.97
852-75-2882,2020-06-30,24099,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,1,89.99
241-23-8776,2022-05-10,32901,The Divine Comedy,Books,30.99,6,185.94
027-13-4995,2021-11-07,9271,Blueberry,Fruits,3.99,10,39.9
544-64-9878,2022-05-15,149917,Corsair Hydro Series H100i,Electronics,129.99,7,909.93
575-36-0586,2024-06-21,11607,Hermès Silk Tie,Clothes,220.0,3,660.0
879-88-9476,2021-05-20,189719,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,8,1039.92
665-23-3574,2024-05-17,50205,Apple MacBook Pro 16,Electronics,2399.0,7,16793.0
602-58-1537,2021-11-18,106477,Moby Dick,Books,17.99,4,71.96
621-49-7942,2022-08-02,135902,Broccoli,Vegetables,1.49,2,2.98
210-84-4149,2024-03-10,81694,Peach,Fruits,2.99,10,29.9
495-32-6398,2024-07-01,159024,Tomato,Vegetables,1.99,4,7.96
452-35-8484,2024-06-13,198425,Blueberry Scone,Bakery,3.49,4,13.96
099-45-6061,2023-09-08,30369,Sony PlayStation 5,Electronics,499.99,5,2499.95
073-64-8857,2021-09-15,186960,The Catcher in the Rye,Books,12.99,4,51.96
298-64-8891,2021-09-10,67973,LG 27GL850-B Monitor,Electronics,89.99,7,629.93
499-34-4116,2020-10-28,106953,Anker PowerCore Portable Charger,Electronics,39.99,2,79.98
438-90-0082,2020-11-17,136432,Spinach,Vegetables,2.49,9,22.41
276-24-8213,2022-01-16,166397,Pineapple,Fruits,3.99,8,31.92
258-10-8633,2021-06-19,115416,Pineapple,Fruits,3.99,5,19.95
524-85-9789,2023-08-17,84537,Burberry Scarf,Clothes,120.0,6,720.0
244-28-5780,2022-06-15,3045,Dyson V11 Cordless Vacuum,Home Appliances,599.99,7,4199.93
428-18-0162,2020-07-24,389,Mango,Fruits,2.49,2,4.98
870-57-1107,2020-05-15,129075,The Catcher in the Rye,Books,12.99,7,90.93
650-08-5696,2022-03-21,90595,Sony WF-1000XM4 Earbuds,Electronics,279.99,10,2799.9
859-94-5980,2020-12-04,69170,Cream Cheese,Dairy,3.49,7,24.43
218-29-7778,2020-09-07,78870,Samsung Galaxy Tab S7,Electronics,649.99,3,1949.97
319-92-3073,2022-03-24,145287,SteelSeries Arctis 7 Headset,Electronics,249.99,10,2499.9
132-07-0002,2020-06-22,44271,Seagate Backup Plus Slim,Electronics,199.99,1,199.99
483-02-6003,2021-03-19,199972,WD My Passport External Hard Drive,Electronics,449.99,10,4499.9
009-69-9721,2021-01-06,189709,Samsung Galaxy S21,Electronics,999.99,2,1999.98
021-55-9551,2021-11-26,52510,Peach,Fruits,2.99,3,8.97
003-02-2625,2022-12-11,153725,Bose SoundSport Free Earbuds,Electronics,199.99,8,1599.92
669-41-6126,2024-03-02,182012,Levi's 501 Original Jeans,Clothes,60.0,4,240.0
709-40-1381,2021-05-01,124816,Tommy Hilfiger Polo Shirt,Clothes,50.0,2,100.0
715-15-8530,2022-08-27,121986,Strawberry,Fruits,2.99,4,11.96
539-35-1654,2020-04-07,106277,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,5,799.95
728-94-0850,2020-04-25,145531,Puma Running Shoes,Clothes,100.0,9,900.0
634-42-7812,2022-07-09,112530,Lettuce,Vegetables,1.49,1,1.49
207-87-1656,2023-02-19,135975,Under Armour T-Shirt,Clothes,25.0,4,100.0
680-90-2874,2024-04-23,85777,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,2,319.98
243-93-6626,2022-05-17,6984,Logitech G502 HERO Mouse,Electronics,229.99,1,229.99
854-94-1958,2020-07-11,164290,Kingston A2000 NVMe SSD,Electronics,85.99,7,601.93
859-86-8000,2020-03-23,195955,Patagonia Fleece Jacket,Clothes,140.0,1,140.0
733-97-8029,2023-07-09,157397,Patagonia Fleece Jacket,Clothes,140.0,3,420.0
544-92-1423,2021-07-09,64474,Potato,Vegetables,0.99,10,9.9
078-68-8978,2020-11-17,128445,Roomba i7+ Robot Vacuum,Home Appliances,799.99,6,4799.94
217-64-7711,2021-08-17,23192,The Hobbit,Books,19.99,7,139.93
816-93-6649,2023-12-09,157957,Muffin,Bakery,2.99,6,17.94
810-97-4196,2023-05-28,153159,Apple Pie,Bakery,7.99,8,63.92
505-79-4341,2021-10-13,38613,Orange,Fruits,1.19,7,8.33
277-35-6340,2020-06-20,95577,HyperX Cloud II Headset,Electronics,189.99,1,189.99
212-85-8504,2020-08-02,72409,Samsung T7 Portable SSD,Electronics,79.99,9,719.91
018-61-2052,2024-05-13,86227,Samsung 65 4K UHD TV,Electronics,799.99,2,1599.98
245-23-2186,2021-01-02,179932,Cream Cheese,Dairy,3.49,8,27.92
865-77-0832,2023-06-19,145806,Samsung Galaxy Tab S7,Electronics,649.99,9,5849.91
047-46-1805,2022-05-10,47652,Sourdough Bread,Bakery,4.99,3,14.97
625-41-0921,2023-09-22,58197,Bagel,Bakery,1.99,9,17.91
658-53-7399,2022-06-14,63779,Keurig K-Elite Coffee Maker,Home Appliances,159.99,10,1599.9
062-33-6206,2020-11-09,30017,Whole Wheat Bread,Bakery,3.99,9,35.91
479-65-1820,2023-07-31,110496,War and Peace,Books,24.99,9,224.91
764-48-6161,2024-02-15,126218,Samsung Galaxy Tab S7,Electronics,649.99,8,5199.92
360-31-0413,2022-10-13,88522,Razer DeathAdder V2 Mouse,Electronics,199.99,8,1599.92
413-58-0655,2021-08-27,32365,WD My Passport External Hard Drive,Electronics,449.99,5,2249.95
194-98-9964,2023-02-22,24529,Samsung T7 Portable SSD,Electronics,79.99,2,159.98
551-69-1505,2023-11-05,6461,Organic Whole Milk,Dairy,4.99,10,49.9
164-02-8979,2023-09-12,141469,Potato,Vegetables,0.99,10,9.9
464-97-0771,2020-02-22,90903,Hermès Silk Tie,Clothes,220.0,10,2200.0
189-72-6712,2022-03-27,102356,Sony WH-1000XM4 Headphones,Electronics,349.99,8,2799.92
532-64-1302,2023-06-06,33657,AMD Ryzen 9 5900X Processor,Electronics,179.99,2,359.98
336-17-6448,2024-07-30,120218,Crime and Punishment,Books,18.99,9,170.91
207-18-6417,2022-11-03,114857,Fitbit Charge 5,Electronics,129.95,7,909.65
801-50-4877,2022-04-19,171231,Apple MacBook Pro 16,Electronics,2399.0,1,2399.0
115-62-8599,2021-12-29,102667,Nike Sportswear Tech Fleece,Clothes,130.0,5,650.0
694-91-5395,2020-11-15,132397,The Iliad,Books,15.99,8,127.92
262-45-0562,2022-10-21,197342,Apple iPad Pro 12.9",Electronics,999.0,5,4995.0
402-68-3348,2022-08-22,66596,Armani Exchange Watch,Clothes,300.0,4,1200.0
152-78-8748,2023-08-22,103214,Carrot,Vegetables,0.79,10,7.9
092-67-6297,2023-11-15,23176,Ray-Ban Aviator Sunglasses,Clothes,150.0,5,750.0
182-79-9012,2020-10-26,169664,The North Face Jacket,Clothes,120.0,6,720.0
056-84-4912,2020-11-16,179664,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,7,1119.93
250-08-4591,2022-09-28,435,Burberry Scarf,Clothes,120.0,3,360.0
878-06-2492,2022-12-05,144764,Butter,Dairy,3.99,6,23.94
815-29-4358,2022-07-08,191976,Bose QuietComfort 35 II,Electronics,299.0,3,897.0
613-26-0713,2022-11-10,98877,Anna Karenina,Books,22.99,1,22.99
432-64-2904,2022-04-27,196536,Potato,Vegetables,0.99,8,7.92
093-90-7571,2021-07-03,17605,The Brothers Karamazov,Books,20.99,3,62.97
827-16-9838,2021-09-18,178017,Armani Exchange Watch,Clothes,300.0,9,2700.0
822-04-4117,2021-12-08,161792,AMD Radeon RX 6800 XT,Electronics,159.99,5,799.95
394-07-3452,2023-06-18,193907,Corsair Vengeance LPX RAM,Electronics,699.0,4,2796.0
093-33-1502,2022-06-14,140011,Apple Watch Series 7,Electronics,399.0,8,3192.0
382-36-2676,2021-02-21,192603,Logitech MX Master 3 Mouse,Electronics,99.99,10,999.9
804-04-0165,2024-01-30,153344,AMD Radeon RX 6800 XT,Electronics,159.99,2,319.98
867-91-8662,2021-06-06,111925,Orange,Fruits,1.19,8,9.52
819-18-5318,2020-03-25,104685,Pepper,Vegetables,1.99,6,11.94
237-44-5921,2020-11-11,108056,Patagonia Fleece Jacket,Clothes,140.0,9,1260.0
559-09-6398,2023-11-08,2616,Orange,Fruits,1.19,2,2.38
577-55-7064,2023-08-16,104207,Apple AirPods Pro,Electronics,249.99,3,749.97
206-18-5428,2024-04-12,64935,Apple AirPods Pro,Electronics,249.99,6,1499.94
745-89-8936,2021-08-20,30200,Lettuce,Vegetables,1.49,5,7.45
285-75-0236,2022-11-30,79776,Grapes,Fruits,2.49,1,2.49
712-23-1063,2022-02-19,169624,Anker PowerCore Portable Charger,Electronics,39.99,5,199.95
866-34-2588,2024-02-06,7378,Samsung T7 Portable SSD,Electronics,79.99,10,799.9
876-48-5463,2022-04-25,14196,Seagate Backup Plus Slim,Electronics,199.99,1,199.99
439-43-0551,2023-03-07,11781,Kingston A2000 NVMe SSD,Electronics,85.99,6,515.94
513-75-4301,2023-01-07,110140,Samsung 65 4K UHD TV,Electronics,799.99,1,799.99
172-01-4656,2023-08-25,96512,Cheddar Cheese,Dairy,7.99,1,7.99
321-76-9925,2020-05-17,154897,The Alchemist,Books,15.99,4,63.96
558-62-3187,2021-01-17,180954,Moby Dick,Books,17.99,5,89.95
250-45-1431,2021-12-05,165489,Samsung Galaxy S21,Electronics,999.99,5,4999.95
462-01-9495,2023-09-16,165320,Apple iPhone 13,Electronics,799.0,3,2397.0
684-99-1373,2020-05-15,106833,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,6,1019.94
601-92-1471,2024-07-26,52269,Chocolate Chip Cookies,Bakery,2.99,8,23.92
332-12-8207,2023-09-20,20005,Grapes,Fruits,2.49,9,22.41
377-58-0503,2021-08-06,68373,Instant Pot Duo 7-in-1,Home Appliances,89.0,2,178.0
026-83-9909,2023-06-25,13892,Blueberry Scone,Bakery,3.49,8,27.92
135-88-2032,2022-07-20,98673,Jabra Elite 85t Earbuds,Electronics,229.99,5,1149.95
321-48-9735,2024-03-30,8966,Nike Air Max 270,Clothes,150.0,4,600.0
782-37-2490,2023-02-24,169902,Jabra Elite 85t Earbuds,Electronics,229.99,7,1609.93
854-17-4905,2023-03-26,86426,Greek Yogurt,Dairy,6.99,2,13.98
855-89-6205,2022-02-06,89114,Anker PowerCore Portable Charger,Electronics,39.99,2,79.98
145-67-4121,2020-08-27,158736,Wuthering Heights,Books,13.99,6,83.94
288-70-0958,2023-06-05,97177,Organic Whole Milk,Dairy,4.99,3,14.97
378-45-3602,2021-03-23,145032,Pumpkin Pie,Bakery,8.99,1,8.99
809-15-6607,2024-04-09,151128,The Alchemist,Books,15.99,10,159.9
250-48-5342,2022-07-10,167198,Wuthering Heights,Books,13.99,2,27.98
584-29-2182,2024-05-23,101170,The Brothers Karamazov,Books,20.99,2,41.98
468-04-4374,2022-08-21,22981,Razer BlackWidow Elite Keyboard,Electronics,299.99,4,1199.96
803-71-3782,2021-05-30,15624,Adidas Ultraboost,Clothes,180.0,3,540.0
058-19-4523,2022-02-17,151191,WD My Passport External Hard Drive,Electronics,449.99,10,4499.9
774-84-4948,2024-05-28,106955,Banana,Fruits,0.59,5,2.95
000-12-8642,2022-02-28,179539,Jabra Elite 85t Earbuds,Electronics,229.99,7,1609.93
011-84-5955,2021-08-06,177186,Butter,Dairy,3.99,3,11.97
736-58-7543,2020-02-09,178269,Corsair Vengeance LPX RAM,Electronics,699.0,5,3495.0
395-40-1673,2020-09-20,152755,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,3,389.97
736-98-0367,2022-03-30,154371,JBL Charge 4 Speaker,Electronics,149.99,1,149.99
405-61-2149,2024-04-02,155195,Bose QuietComfort 35 II,Electronics,299.0,2,598.0
619-81-3306,2023-12-13,123213,The Lord of the Rings,Books,25.99,10,259.9
241-69-6240,2022-10-05,122204,Samsung Galaxy Tab S7,Electronics,649.99,7,4549.93
676-53-1699,2024-01-03,160522,Broccoli,Vegetables,1.49,8,11.92
882-28-7456,2023-09-26,645,Samsung Galaxy S21,Electronics,999.99,1,999.99
541-25-5062,2023-06-19,76790,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,9,1529.91
415-87-3843,2022-09-11,42782,Organic Whole Milk,Dairy,4.99,4,19.96
444-51-5244,2020-06-24,85182,Cucumber,Vegetables,0.99,7,6.93
280-91-3261,2022-11-25,89080,Mango,Fruits,2.49,10,24.9
886-91-7055,2022-07-30,107391,The Catcher in the Rye,Books,12.99,10,129.9
681-41-8458,2023-08-09,182546,Dell XPS 13 Laptop,Electronics,1249.99,2,2499.98
578-93-1030,2021-03-01,159896,Cottage Cheese,Dairy,5.99,6,35.94
037-36-5782,2020-09-13,93153,Razer BlackWidow Elite Keyboard,Electronics,299.99,9,2699.91
026-47-4158,2022-11-07,104699,Anna Karenina,Books,22.99,5,114.95
752-43-3561,2021-07-14,21692,Levi's 501 Original Jeans,Clothes,60.0,3,180.0
362-87-5406,2022-08-10,73088,Sony WH-1000XM4 Headphones,Electronics,349.99,3,1049.97
043-23-9939,2022-11-10,134407,Bagel,Bakery,1.99,9,17.91
745-88-6028,2022-12-17,48288,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,3,389.97
899-53-5612,2023-09-28,52960,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,2,499.98
427-72-1525,2022-05-21,66836,Cottage Cheese,Dairy,5.99,10,59.9
201-38-5492,2020-02-26,58951,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,10,1299.9
401-77-9550,2023-06-11,95040,The Great Gatsby,Books,10.99,4,43.96
864-17-8933,2023-04-22,64410,Fitbit Charge 5,Electronics,129.95,7,909.65
296-35-5272,2023-07-06,126975,Samsung Galaxy Tab S7,Electronics,649.99,2,1299.98
203-61-5341,2020-07-06,33804,Ray-Ban Aviator Sunglasses,Clothes,150.0,5,750.0
107-50-1295,2023-10-25,180171,The Lord of the Rings,Books,25.99,3,77.97
220-03-3095,2024-02-05,19068,Tomato,Vegetables,1.99,6,11.94
006-17-3084,2020-01-17,166694,Ray-Ban Aviator Sunglasses,Clothes,150.0,9,1350.0
016-69-4319,2022-02-25,57437,Kingston A2000 NVMe SSD,Electronics,85.99,3,257.97
633-25-1903,2024-07-03,100700,Apple Pie,Bakery,7.99,5,39.95
178-12-9277,2020-08-20,29600,Sennheiser Momentum True Wireless 2,Electronics,299.99,3,899.97
442-05-1121,2020-05-11,102002,The Divine Comedy,Books,30.99,8,247.92
388-18-9769,2022-11-17,68025,Bose SoundSport Free Earbuds,Electronics,199.99,4,799.96
406-06-7179,2023-01-20,40152,Anna Karenina,Books,22.99,5,114.95
021-84-5986,2021-03-20,179788,Onion,Vegetables,0.89,10,8.9
839-03-5192,2023-10-20,168059,Les Misérables,Books,27.99,7,195.93
198-52-6904,2022-07-04,68667,Burberry Scarf,Clothes,120.0,8,960.0
507-13-3170,2020-03-03,75033,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,3,269.97
434-82-1647,2023-11-20,138477,Canon EOS Rebel T7,Electronics,479.99,4,1919.96
716-10-3857,2021-02-06,48781,The Divine Comedy,Books,30.99,1,30.99
321-19-5352,2020-10-22,131195,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,9,1169.91
405-73-3416,2023-10-25,50753,Armani Exchange Watch,Clothes,300.0,7,2100.0
598-64-7240,2024-04-08,151354,Sour Cream,Dairy,2.99,9,26.91
515-47-8873,2023-06-14,186633,Samsung Galaxy Tab S7,Electronics,649.99,6,3899.94
781-88-6349,2020-12-11,17831,Sony PlayStation 5,Electronics,499.99,4,1999.96
488-47-9066,2021-09-02,140931,Chocolate Chip Cookies,Bakery,2.99,3,8.97
069-56-4401,2021-07-12,37841,Jane Eyre,Books,14.99,7,104.93
350-53-2613,2022-01-31,145244,GoPro HERO9 Black,Electronics,399.99,1,399.99
333-04-4814,2024-01-24,34975,Garlic,Vegetables,0.69,1,0.69
430-69-7863,2021-03-11,82615,Canon EOS Rebel T7,Electronics,479.99,8,3839.92
663-37-7889,2023-10-28,152505,Sony PlayStation 5,Electronics,499.99,7,3499.93
438-75-6234,2021-03-20,175146,Sennheiser Momentum True Wireless 2,Electronics,299.99,9,2699.91
141-18-3200,2022-04-08,45550,Apple,Fruits,0.99,9,8.91
228-16-0949,2020-12-18,118086,Apple MacBook Pro 16,Electronics,2399.0,9,21591.0
025-05-1428,2020-05-09,9608,Logitech MX Master 3 Mouse,Electronics,99.99,8,799.92
233-80-5567,2021-01-02,151345,Apple AirPods Pro,Electronics,249.99,7,1749.93
828-74-0470,2024-03-10,57055,Strawberry,Fruits,2.99,3,8.97
656-20-7766,2024-04-03,161637,Canon EOS Rebel T7,Electronics,479.99,10,4799.9
185-73-7911,2023-05-03,45750,The Odyssey,Books,16.99,4,67.96
098-78-5341,2024-03-30,62590,HyperX Cloud II Headset,Electronics,189.99,5,949.95
240-26-2887,2023-06-18,83709,Puma Running Shoes,Clothes,100.0,5,500.0
579-53-1106,2022-08-22,192919,Chocolate Chip Cookies,Bakery,2.99,1,2.99
199-44-8079,2024-01-30,101990,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,1,89.99
370-33-9629,2023-05-26,106990,Greek Yogurt,Dairy,6.99,6,41.94
793-32-6739,2022-07-10,37066,SanDisk Extreme Portable SSD,Electronics,159.99,3,479.97
041-39-9906,2022-06-07,14142,The Brothers Karamazov,Books,20.99,9,188.91
052-89-6190,2021-12-05,157796,Tomato,Vegetables,1.99,10,19.9
447-32-9215,2021-09-21,105119,Muffin,Bakery,2.99,10,29.9
743-70-2070,2021-07-04,35575,Ralph Lauren Sweater,Clothes,85.0,1,85.0
691-64-2170,2020-06-25,16650,Mozzarella Cheese,Dairy,8.99,7,62.93
642-86-7850,2020-09-20,23818,Pumpkin Pie,Bakery,8.99,9,80.91
150-64-0387,2023-01-19,93727,Corsair Vengeance LPX RAM,Electronics,699.0,9,6291.0
403-56-4818,2023-02-04,119538,Greek Yogurt,Dairy,6.99,7,48.93
617-44-8086,2022-02-26,87299,KitchenAid Stand Mixer,Home Appliances,299.99,3,899.97
853-65-6091,2020-05-18,120041,Sour Cream,Dairy,2.99,9,26.91
341-19-2664,2023-08-11,37558,Microsoft Xbox Series X,Electronics,499.99,5,2499.95
545-79-3022,2023-06-09,72443,Butter,Dairy,3.99,1,3.99
040-90-9039,2022-07-20,178295,Armani Exchange Watch,Clothes,300.0,2,600.0
007-30-8601,2023-05-26,127419,Columbia Hiking Boots,Clothes,160.0,9,1440.0
287-73-8047,2020-03-02,171532,Canon EOS Rebel T7,Electronics,479.99,1,479.99
891-73-4703,2024-07-29,15111,Corsair Hydro Series H100i,Electronics,129.99,7,909.93
126-20-3381,2022-02-09,71746,The Catcher in the Rye,Books,12.99,7,90.93
729-43-7285,2022-02-08,40843,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,2,259.98
125-39-5482,2020-11-26,42984,Google Nest Hub,Electronics,89.99,10,899.9
289-30-1683,2020-03-11,98766,Muffin,Bakery,2.99,4,11.96
490-95-3731,2021-05-22,110469,SteelSeries Arctis 7 Headset,Electronics,249.99,6,1499.94
211-27-9058,2021-12-30,64145,Levi's 501 Original Jeans,Clothes,60.0,2,120.0
858-93-0813,2024-05-17,168941,Watermelon,Fruits,4.99,4,19.96
093-50-7828,2020-08-02,31586,Whole Wheat Bread,Bakery,3.99,1,3.99
882-44-0718,2022-09-15,184986,Anker PowerCore Portable Charger,Electronics,39.99,2,79.98
216-65-7732,2024-06-23,147093,Tommy Hilfiger Polo Shirt,Clothes,50.0,10,500.0
356-80-2870,2020-07-15,91488,The Odyssey,Books,16.99,7,118.93
859-38-5593,2020-10-13,669,Amazon Echo Dot (4th Gen),Electronics,49.99,10,499.9
605-36-1738,2021-06-22,17697,Crime and Punishment,Books,18.99,5,94.95
765-35-8900,2023-05-12,119483,Nike Air Max 270,Clothes,150.0,9,1350.0
031-62-0261,2022-04-18,44363,Croissant,Bakery,2.49,10,24.9
700-46-8755,2020-07-04,120889,Google Nest Hub,Electronics,89.99,9,809.91
235-42-8888,2020-08-30,7989,Razer DeathAdder V2 Mouse,Electronics,199.99,6,1199.94
585-75-1285,2022-03-27,47179,Samsung Galaxy S21,Electronics,999.99,9,8999.91
557-13-2061,2023-06-11,15197,Butter,Dairy,3.99,10,39.9
524-71-2380,2021-12-08,73131,Logitech G502 HERO Mouse,Electronics,229.99,9,2069.91
328-90-2642,2021-02-01,83444,Razer BlackWidow Elite Keyboard,Electronics,299.99,6,1799.94
132-95-3377,2022-02-03,131919,Ralph Lauren Sweater,Clothes,85.0,4,340.0
339-27-0924,2024-06-05,195961,Blueberry,Fruits,3.99,3,11.97
886-55-1895,2021-05-17,135683,Muffin,Bakery,2.99,9,26.91
222-55-2923,2020-04-03,190903,Strawberry,Fruits,2.99,1,2.99
578-38-0910,2022-09-25,158884,Sony PlayStation 5,Electronics,499.99,5,2499.95
500-41-0012,2024-06-30,180119,Sony PlayStation 5,Electronics,499.99,7,3499.93
009-80-7551,2020-09-12,135933,LG 27GL850-B Monitor,Electronics,89.99,7,629.93
191-61-7928,2020-10-22,151378,Blueberry,Fruits,3.99,7,27.93
268-05-5148,2024-06-15,34357,Chocolate Chip Cookies,Bakery,2.99,8,23.92
388-87-6975,2022-02-20,44287,WD My Passport External Hard Drive,Electronics,449.99,6,2699.94
808-68-0037,2022-07-20,70752,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,6,539.94
693-43-3209,2020-01-01,53295,Mozzarella Cheese,Dairy,8.99,3,26.97
585-30-0818,2023-03-26,159425,Corsair Hydro Series H100i,Electronics,129.99,4,519.96
493-31-1534,2022-08-09,135959,Sony WH-1000XM4 Headphones,Electronics,349.99,5,1749.95
246-61-5468,2022-06-17,66803,Orange,Fruits,1.19,6,7.14
696-77-2885,2023-05-29,35691,The North Face Jacket,Clothes,120.0,8,960.0
838-43-3732,2024-05-30,183967,LG 27GL850-B Monitor,Electronics,89.99,3,269.97
228-87-1905,2022-07-06,19790,Wuthering Heights,Books,13.99,1,13.99
745-98-3302,2022-07-17,16093,Banana Bread,Bakery,4.99,6,29.94
829-98-3724,2024-06-29,82164,Canon EOS Rebel T7,Electronics,479.99,9,4319.91
746-65-9627,2022-04-03,26971,Hermès Silk Tie,Clothes,220.0,9,1980.0
723-89-0962,2022-01-31,119880,Dell XPS 13 Laptop,Electronics,1249.99,8,9999.92
736-64-4830,2020-04-07,48934,Anker PowerCore Portable Charger,Electronics,39.99,2,79.98
090-93-1198,2021-04-20,60371,Banana,Fruits,0.59,2,1.18
793-59-4301,2022-10-05,184164,Nike Air Max 270,Clothes,150.0,6,900.0
116-99-3622,2021-12-31,183009,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,8,1039.92
332-53-0512,2021-11-04,168561,Kingston A2000 NVMe SSD,Electronics,85.99,9,773.91
247-11-1410,2021-02-27,121700,Samsung Galaxy Tab S7,Electronics,649.99,5,3249.95
384-61-0209,2020-09-19,142830,Wuthering Heights,Books,13.99,3,41.97
065-56-2092,2023-10-22,94554,Organic Whole Milk,Dairy,4.99,2,9.98
882-82-4401,2020-07-31,186531,Hermès Silk Tie,Clothes,220.0,6,1320.0
808-27-1968,2022-09-07,164346,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,7,1749.93
865-92-2747,2022-10-03,164391,Hermès Silk Tie,Clothes,220.0,10,2200.0
830-39-5604,2020-01-17,159664,WD My Passport External Hard Drive,Electronics,449.99,7,3149.93
886-34-9021,2023-05-12,24825,Strawberry,Fruits,2.99,3,8.97
566-93-2579,2021-05-07,4615,Grapes,Fruits,2.49,10,24.9
791-38-1666,2020-02-27,35623,Wuthering Heights,Books,13.99,5,69.95
626-12-7819,2022-05-25,42181,Mozzarella Cheese,Dairy,8.99,1,8.99
014-77-1655,2024-05-19,146451,Gucci Belt,Clothes,200.0,6,1200.0
099-18-2616,2020-03-20,101683,Anker PowerCore Portable Charger,Electronics,39.99,1,39.99
269-46-9391,2022-12-13,120182,Levi's 501 Original Jeans,Clothes,60.0,9,540.0
615-11-5056,2020-01-28,68109,Adidas Originals Hoodie,Clothes,90.0,10,900.0
067-59-4756,2020-12-21,183924,Ralph Lauren Sweater,Clothes,85.0,7,595.0
591-01-8383,2022-07-09,190425,The Lord of the Rings,Books,25.99,2,51.98
688-76-3568,2020-02-20,55666,Croissant,Bakery,2.49,5,12.45
700-65-0392,2024-05-20,41547,Apple iPad Pro 12.9",Electronics,999.0,6,5994.0
257-29-6252,2024-01-11,180858,Strawberry,Fruits,2.99,6,17.94
704-44-5062,2020-12-31,64986,Lettuce,Vegetables,1.49,6,8.94
416-19-7731,2021-05-20,52866,Grapes,Fruits,2.49,3,7.47
392-67-5866,2023-10-27,119346,The Alchemist,Books,15.99,1,15.99
750-77-4640,2020-04-25,94231,Puma Running Shoes,Clothes,100.0,6,600.0
235-49-8812,2021-05-24,89322,Apple iPhone 13,Electronics,799.0,5,3995.0
485-20-3629,2020-10-31,78049,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,4,999.96
